order_id,customer_id,order_date,order_status,city,state,country
ORD05828,CUST0137,2024-02-17,Returned,Mumbai,Maharashtra,India
ORD05829,CUST2111,2024-07-23,Delivered,Bangalore,Karnataka,India
ORD05830,CUST1645,2022-04-23,Shipped,Calicut,Kerala,India
ORD05831,CUST1507,2023-05-28,Delivered,Mumbai,Maharashtra,India
ORD05832,CUST0505,2023-03-19,Delivered,Calicut,Kerala,India
ORD05833,CUST0976,2022-05-18,Delivered,Kochi,Kerala,India
ORD05834,CUST0074,2022-11-27,Delivered,Bangalore,Karnataka,India
ORD05835,CUST2279,2024-10-18,Delivered,Calicut,Kerala,India
ORD05836,CUST0486,2023-09-01,Returned,Calicut,Kerala,India
ORD05837,CUST1640,2024-01-17,Shipped,Mumbai,Maharashtra,India
ORD05838,CUST1915,2023-02-06,Delivered,Mumbai,Maharashtra,India
ORD05839,CUST1168,2023-12-27,Delivered,Calicut,Kerala,India
ORD05840,CUST1814,2023-04-18,Delivered,Kochi,Kerala,India
ORD05841,CUST1203,2023-07-23,Delivered,Chennai,Tamil Nadu,India
ORD05842,CUST0276,2024-02-02,Delivered,Mumbai,Maharashtra,India
ORD05843,CUST1921,2024-01-01,Delivered,Calicut,Kerala,India
ORD05844,CUST0116,2023-02-18,Shipped,Calicut,Kerala,India
ORD05845,CUST1184,2023-01-02,Delivered,Kochi,Kerala,India
ORD05846,CUST0941,2022-08-22,Shipped,Chennai,Tamil Nadu,India
ORD05847,CUST0706,2022-03-03,Delivered,Chennai,Tamil Nadu,India
ORD05848,CUST1939,2023-08-20,Shipped,Chennai,Tamil Nadu,India
ORD05849,CUST1368,2024-11-21,Delivered,Bangalore,Karnataka,India
ORD05850,CUST1849,2024-10-28,Shipped,Kochi,Kerala,India
ORD05851,CUST1057,2022-05-12,Delivered,Bangalore,Karnataka,India
ORD05852,CUST0463,2023-01-03,Delivered,Kochi,Kerala,India
ORD05853,CUST1501,2022-11-26,Shipped,Bangalore,Karnataka,India
ORD05854,CUST0942,2022-04-15,Returned,Calicut,Kerala,India
ORD05855,CUST2491,2023-07-24,Delivered,Mumbai,Maharashtra,India
ORD05856,CUST1544,2024-07-04,Shipped,Mumbai,Maharashtra,India
ORD05857,CUST0363,2023-09-11,Delivered,Calicut,Kerala,India
ORD05858,CUST1488,2024-05-22,Delivered,Mumbai,Maharashtra,India
ORD05859,CUST2086,2024-05-24,Delivered,Chennai,Tamil Nadu,India
ORD05860,CUST2112,2023-05-19,Delivered,Calicut,Kerala,India
ORD05861,CUST1161,2023-04-17,Delivered,Calicut,Kerala,India
ORD05862,CUST2366,2023-11-11,Delivered,Calicut,Kerala,India
ORD05863,CUST0998,2022-07-06,Delivered,Chennai,Tamil Nadu,India
ORD05864,CUST0399,2023-03-24,Delivered,Bangalore,Karnataka,India
ORD05865,CUST2123,2024-02-02,Cancelled,Calicut,Kerala,India
ORD05866,CUST1738,2024-12-09,Delivered,Bangalore,Karnataka,India
ORD05867,CUST0680,2024-10-11,Delivered,Chennai,Tamil Nadu,India
ORD05868,CUST0483,2023-04-27,Delivered,Calicut,Kerala,India
ORD05869,CUST1127,2023-12-24,Delivered,Chennai,Tamil Nadu,India
ORD05870,CUST1715,2022-01-05,Delivered,Chennai,Tamil Nadu,India
ORD05871,CUST2029,2023-03-20,Returned,Bangalore,Karnataka,India
ORD05872,CUST2240,2023-01-28,Delivered,Kochi,Kerala,India
ORD05873,CUST0418,2023-10-26,Delivered,Kochi,Kerala,India
ORD05874,CUST1155,2022-03-28,Shipped,Chennai,Tamil Nadu,India
ORD05875,CUST1584,2024-12-09,Delivered,Mumbai,Maharashtra,India
ORD05876,CUST1867,2022-05-19,Delivered,Calicut,Kerala,India
ORD05877,CUST1944,2024-08-18,Cancelled,Calicut,Kerala,India
ORD05878,CUST0751,2023-02-14,Delivered,Kochi,Kerala,India
ORD05879,CUST1410,2024-06-02,Shipped,Mumbai,Maharashtra,India
ORD05880,CUST1753,2022-10-14,Delivered,Kochi,Kerala,India
ORD05881,CUST2416,2024-09-21,Delivered,Chennai,Tamil Nadu,India
ORD05882,CUST1142,2023-09-16,Delivered,Chennai,Tamil Nadu,India
ORD05883,CUST0284,2023-09-15,Shipped,Bangalore,Karnataka,India
ORD05884,CUST0558,2022-05-04,Cancelled,Kochi,Kerala,India
ORD05885,CUST2467,2023-12-01,Delivered,Chennai,Tamil Nadu,India
ORD05886,CUST0263,2024-03-15,Delivered,Mumbai,Maharashtra,India
ORD05887,CUST2114,2023-04-13,Cancelled,Chennai,Tamil Nadu,India
ORD05888,CUST2163,2022-01-05,Shipped,Chennai,Tamil Nadu,India
ORD05889,CUST1432,2023-05-20,Delivered,Bangalore,Karnataka,India
ORD05890,CUST1647,2022-02-12,Delivered,Mumbai,Maharashtra,India
ORD05891,CUST1716,2022-10-26,Delivered,Kochi,Kerala,India
ORD05892,CUST0144,2023-10-08,Delivered,Bangalore,Karnataka,India
ORD05893,CUST0874,2023-12-08,Delivered,Kochi,Kerala,India
ORD05894,CUST0277,2024-12-25,Cancelled,Mumbai,Maharashtra,India
ORD05895,CUST1222,2024-07-21,Delivered,Chennai,Tamil Nadu,India
ORD05896,CUST0431,2023-06-07,Cancelled,Mumbai,Maharashtra,India
ORD05897,CUST0762,2024-12-01,Delivered,Kochi,Kerala,India
ORD05898,CUST1619,2024-08-25,Shipped,Chennai,Tamil Nadu,India
ORD05899,CUST1421,2023-02-23,Cancelled,Mumbai,Maharashtra,India
ORD05900,CUST0949,2023-09-17,Delivered,Chennai,Tamil Nadu,India
ORD05901,CUST0328,2023-07-23,Shipped,Bangalore,Karnataka,India
ORD05902,CUST2140,2022-01-21,Cancelled,Chennai,Tamil Nadu,India
ORD05903,CUST2144,2022-06-03,Returned,Kochi,Kerala,India
ORD05904,CUST1295,2023-07-19,Delivered,Chennai,Tamil Nadu,India
ORD05905,CUST2482,2023-05-19,Cancelled,Chennai,Tamil Nadu,India
ORD05906,CUST0641,2022-05-18,Delivered,Chennai,Tamil Nadu,India
ORD05907,CUST0183,2023-05-02,Delivered,Chennai,Tamil Nadu,India
ORD05908,CUST0687,2024-02-08,Shipped,Kochi,Kerala,India
ORD05909,CUST0374,2024-09-28,Cancelled,Chennai,Tamil Nadu,India
ORD05910,CUST0852,2024-04-06,Cancelled,Kochi,Kerala,India
ORD05911,CUST0520,2024-07-14,Returned,Mumbai,Maharashtra,India
ORD05912,CUST2219,2023-12-05,Delivered,Mumbai,Maharashtra,India
ORD05913,CUST1552,2023-03-05,Delivered,Bangalore,Karnataka,India
ORD05914,CUST0928,2024-10-16,Delivered,Calicut,Kerala,India
ORD05915,CUST0746,2022-08-24,Delivered,Bangalore,Karnataka,India
ORD05916,CUST1422,2022-04-09,Delivered,Chennai,Tamil Nadu,India
ORD05917,CUST0711,2022-08-11,Cancelled,Bangalore,Karnataka,India
ORD05918,CUST0150,2023-11-21,Shipped,Kochi,Kerala,India
ORD05919,CUST1461,2023-05-07,Delivered,Calicut,Kerala,India
ORD05920,CUST1894,2022-08-02,Returned,Chennai,Tamil Nadu,India
ORD05921,CUST1836,2022-12-06,Delivered,Kochi,Kerala,India
ORD05922,CUST0172,2024-05-06,Shipped,Calicut,Kerala,India
ORD05923,CUST1682,2023-06-11,Delivered,Kochi,Kerala,India
ORD05924,CUST2371,2024-10-22,Delivered,Chennai,Tamil Nadu,India
ORD05925,CUST0426,2024-08-02,Delivered,Mumbai,Maharashtra,India
ORD05926,CUST0284,2024-08-18,Cancelled,Mumbai,Maharashtra,India
ORD05927,CUST1886,2023-10-13,Cancelled,Bangalore,Karnataka,India
ORD05928,CUST1407,2023-09-27,Shipped,Kochi,Kerala,India
ORD05929,CUST1084,2024-11-22,Cancelled,Mumbai,Maharashtra,India
ORD05930,CUST0731,2024-08-08,Delivered,Mumbai,Maharashtra,India
ORD05931,CUST2467,2024-02-06,Delivered,Chennai,Tamil Nadu,India
ORD05932,CUST1793,2024-06-15,Cancelled,Bangalore,Karnataka,India
ORD05933,CUST0663,2024-01-28,Delivered,Calicut,Kerala,India
ORD05934,CUST1143,2023-11-19,Shipped,Kochi,Kerala,India
ORD05935,CUST0099,2023-07-02,Delivered,Kochi,Kerala,India
ORD05936,CUST0194,2022-10-05,Returned,Chennai,Tamil Nadu,India
ORD05937,CUST0481,2024-04-17,Delivered,Kochi,Kerala,India
ORD05938,CUST1540,2023-12-03,Cancelled,Kochi,Kerala,India
ORD05939,CUST2252,2022-09-08,Delivered,Kochi,Kerala,India
ORD05940,CUST0311,2023-01-18,Shipped,Chennai,Tamil Nadu,India
ORD05941,CUST1500,2024-09-01,Returned,Calicut,Kerala,India
ORD05942,CUST0810,2023-04-09,Shipped,Kochi,Kerala,India
ORD05943,CUST1843,2023-07-01,Delivered,Bangalore,Karnataka,India
ORD05944,CUST1306,2024-03-25,Delivered,Mumbai,Maharashtra,India
ORD05945,CUST1508,2024-06-14,Delivered,Mumbai,Maharashtra,India
ORD05946,CUST2027,2024-12-10,Delivered,Mumbai,Maharashtra,India
ORD05947,CUST1404,2023-12-12,Delivered,Bangalore,Karnataka,India
ORD05948,CUST0340,2023-12-05,Delivered,Bangalore,Karnataka,India
ORD05949,CUST1173,2023-02-17,Delivered,Mumbai,Maharashtra,India
ORD05950,CUST0658,2022-09-20,Delivered,Calicut,Kerala,India
ORD05951,CUST1504,2024-03-28,Delivered,Bangalore,Karnataka,India
ORD05952,CUST2051,2023-01-22,Shipped,Kochi,Kerala,India
ORD05953,CUST0275,2023-02-21,Delivered,Kochi,Kerala,India
ORD05954,CUST1533,2022-11-10,Shipped,Chennai,Tamil Nadu,India
ORD05955,CUST0246,2024-05-10,Delivered,Mumbai,Maharashtra,India
ORD05956,CUST1580,2024-01-05,Delivered,Kochi,Kerala,India
ORD05957,CUST2241,2023-05-07,Delivered,Chennai,Tamil Nadu,India
ORD05958,CUST1485,2022-05-07,Shipped,Kochi,Kerala,India
ORD05959,CUST1166,2024-03-03,Shipped,Kochi,Kerala,India
ORD05960,CUST0821,2024-01-23,Delivered,Bangalore,Karnataka,India
ORD05961,CUST0091,2023-04-21,Shipped,Mumbai,Maharashtra,India
ORD05962,CUST0363,2022-05-06,Shipped,Chennai,Tamil Nadu,India
ORD05963,CUST0675,2023-01-23,Shipped,Chennai,Tamil Nadu,India
ORD05964,CUST0251,2024-08-11,Delivered,Bangalore,Karnataka,India
ORD05965,CUST0363,2023-05-20,Cancelled,Calicut,Kerala,India
ORD05966,CUST0354,2023-10-10,Delivered,Kochi,Kerala,India
ORD05967,CUST0956,2022-10-26,Delivered,Chennai,Tamil Nadu,India
ORD05968,CUST0828,2024-09-12,Delivered,Bangalore,Karnataka,India
ORD05969,CUST1892,2024-10-14,Delivered,Kochi,Kerala,India
ORD05970,CUST0980,2023-09-03,Delivered,Mumbai,Maharashtra,India
ORD05971,CUST0107,2022-03-25,Delivered,Bangalore,Karnataka,India
ORD05972,CUST0917,2024-12-07,Delivered,Kochi,Kerala,India
ORD05973,CUST2296,2023-02-19,Cancelled,Calicut,Kerala,India
ORD05974,CUST0208,2024-03-17,Returned,Calicut,Kerala,India
ORD05975,CUST2370,2024-09-17,Shipped,Chennai,Tamil Nadu,India
ORD05976,CUST2345,2023-11-06,Delivered,Mumbai,Maharashtra,India
ORD05977,CUST0288,2024-11-02,Delivered,Calicut,Kerala,India
ORD05978,CUST0848,2023-04-13,Returned,Kochi,Kerala,India
ORD05979,CUST1634,2022-08-08,Shipped,Calicut,Kerala,India
ORD05980,CUST0284,2023-01-23,Cancelled,Mumbai,Maharashtra,India
ORD05981,CUST2245,2022-02-28,Delivered,Mumbai,Maharashtra,India
ORD05982,CUST1963,2024-02-04,Cancelled,Chennai,Tamil Nadu,India
ORD05983,CUST0459,2023-01-27,Cancelled,Bangalore,Karnataka,India
ORD05984,CUST1020,2022-10-25,Cancelled,Kochi,Kerala,India
ORD05985,CUST2020,2024-05-12,Delivered,Bangalore,Karnataka,India
ORD05986,CUST1413,2024-05-16,Shipped,Calicut,Kerala,India
ORD05987,CUST1467,2023-12-25,Shipped,Calicut,Kerala,India
ORD05988,CUST0856,2022-03-03,Shipped,Mumbai,Maharashtra,India
ORD05989,CUST2038,2022-07-27,Delivered,Calicut,Kerala,India
ORD05990,CUST0225,2024-12-24,Returned,Chennai,Tamil Nadu,India
ORD05991,CUST2349,2022-12-07,Shipped,Bangalore,Karnataka,India
ORD05992,CUST1891,2022-07-02,Delivered,Chennai,Tamil Nadu,India
ORD05993,CUST1650,2023-01-20,Delivered,Calicut,Kerala,India
ORD05994,CUST0561,2023-07-22,Delivered,Chennai,Tamil Nadu,India
ORD05995,CUST2020,2024-04-15,Delivered,Kochi,Kerala,India
ORD05996,CUST0109,2024-12-27,Delivered,Calicut,Kerala,India
ORD05997,CUST2292,2022-08-09,Delivered,Chennai,Tamil Nadu,India
ORD05998,CUST0883,2022-04-06,Delivered,Mumbai,Maharashtra,India
ORD05999,CUST1201,2023-07-18,Shipped,Calicut,Kerala,India
ORD06000,CUST0701,2024-12-18,Delivered,Bangalore,Karnataka,India
ORD06001,CUST2367,2023-08-20,Shipped,Kochi,Kerala,India
ORD06002,CUST1332,2022-03-17,Cancelled,Mumbai,Maharashtra,India
ORD06003,CUST1459,2024-11-11,Shipped,Chennai,Tamil Nadu,India
ORD06004,CUST2360,2022-02-20,Shipped,Bangalore,Karnataka,India
ORD06005,CUST0677,2022-01-10,Delivered,Mumbai,Maharashtra,India
ORD06006,CUST0845,2023-07-18,Delivered,Kochi,Kerala,India
ORD06007,CUST0789,2023-12-19,Shipped,Chennai,Tamil Nadu,India
ORD06008,CUST0965,2024-04-01,Delivered,Kochi,Kerala,India
ORD06009,CUST1693,2023-05-12,Delivered,Mumbai,Maharashtra,India
ORD06010,CUST1089,2024-05-14,Shipped,Mumbai,Maharashtra,India
ORD06011,CUST0534,2022-07-16,Shipped,Calicut,Kerala,India
ORD06012,CUST1414,2022-07-04,Delivered,Calicut,Kerala,India
ORD06013,CUST1468,2023-10-02,Delivered,Kochi,Kerala,India
ORD06014,CUST1104,2022-05-17,Delivered,Chennai,Tamil Nadu,India
ORD06015,CUST0462,2023-02-15,Delivered,Bangalore,Karnataka,India
ORD06016,CUST1562,2022-11-03,Delivered,Bangalore,Karnataka,India
ORD06017,CUST0813,2023-02-13,Cancelled,Calicut,Kerala,India
ORD06018,CUST1638,2022-02-17,Delivered,Mumbai,Maharashtra,India
ORD06019,CUST1105,2023-06-11,Shipped,Calicut,Kerala,India
ORD06020,CUST2052,2023-06-06,Shipped,Mumbai,Maharashtra,India
ORD06021,CUST0949,2024-07-25,Delivered,Kochi,Kerala,India
ORD06022,CUST0813,2022-08-09,Shipped,Mumbai,Maharashtra,India
ORD06023,CUST2321,2023-12-09,Returned,Bangalore,Karnataka,India
ORD06024,CUST0029,2023-11-01,Delivered,Bangalore,Karnataka,India
ORD06025,CUST0564,2024-02-14,Delivered,Calicut,Kerala,India
ORD06026,CUST1542,2022-08-08,Returned,Kochi,Kerala,India
ORD06027,CUST0406,2023-08-22,Delivered,Chennai,Tamil Nadu,India
ORD06028,CUST0950,2022-12-13,Shipped,Mumbai,Maharashtra,India
ORD06029,CUST2380,2024-06-26,Cancelled,Chennai,Tamil Nadu,India
ORD06030,CUST1060,2022-11-26,Delivered,Bangalore,Karnataka,India
ORD06031,CUST1478,2022-12-14,Delivered,Calicut,Kerala,India
ORD06032,CUST1064,2022-09-03,Delivered,Calicut,Kerala,India
ORD06033,CUST1032,2023-04-27,Delivered,Calicut,Kerala,India
ORD06034,CUST1941,2022-05-28,Shipped,Chennai,Tamil Nadu,India
ORD06035,CUST1995,2022-01-23,Delivered,Mumbai,Maharashtra,India
ORD06036,CUST0509,2024-06-22,Delivered,Chennai,Tamil Nadu,India
ORD06037,CUST1586,2024-03-12,Delivered,Bangalore,Karnataka,India
ORD06038,CUST1950,2022-10-24,Shipped,Mumbai,Maharashtra,India
ORD06039,CUST2051,2022-07-16,Delivered,Bangalore,Karnataka,India
ORD06040,CUST0274,2022-01-14,Returned,Calicut,Kerala,India
ORD06041,CUST1166,2023-04-10,Delivered,Mumbai,Maharashtra,India
ORD06042,CUST0872,2024-11-04,Shipped,Bangalore,Karnataka,India
ORD06043,CUST2107,2022-04-14,Delivered,Chennai,Tamil Nadu,India
ORD06044,CUST0190,2024-08-03,Delivered,Chennai,Tamil Nadu,India
ORD06045,CUST0424,2023-02-01,Delivered,Calicut,Kerala,India
ORD06046,CUST1837,2023-11-21,Delivered,Kochi,Kerala,India
ORD06047,CUST1109,2024-02-24,Delivered,Mumbai,Maharashtra,India
ORD06048,CUST1182,2024-05-10,Delivered,Chennai,Tamil Nadu,India
ORD06049,CUST1005,2024-11-28,Cancelled,Kochi,Kerala,India
ORD06050,CUST1980,2024-10-07,Delivered,Bangalore,Karnataka,India
ORD06051,CUST1661,2023-11-23,Delivered,Kochi,Kerala,India
ORD06052,CUST0568,2022-10-22,Delivered,Mumbai,Maharashtra,India
ORD06053,CUST1935,2023-06-09,Delivered,Mumbai,Maharashtra,India
ORD06054,CUST0266,2023-02-17,Delivered,Calicut,Kerala,India
ORD06055,CUST2436,2022-08-22,Cancelled,Chennai,Tamil Nadu,India
ORD06056,CUST2363,2024-02-01,Delivered,Bangalore,Karnataka,India
ORD06057,CUST1644,2023-02-04,Delivered,Calicut,Kerala,India
ORD06058,CUST0423,2023-05-23,Delivered,Bangalore,Karnataka,India
ORD06059,CUST1874,2022-09-02,Shipped,Chennai,Tamil Nadu,India
ORD06060,CUST2005,2022-05-24,Shipped,Bangalore,Karnataka,India
ORD06061,CUST1379,2024-12-17,Cancelled,Kochi,Kerala,India
ORD06062,CUST1198,2023-04-24,Delivered,Kochi,Kerala,India
ORD06063,CUST0232,2024-11-16,Delivered,Chennai,Tamil Nadu,India
ORD06064,CUST1396,2024-09-04,Delivered,Mumbai,Maharashtra,India
ORD06065,CUST2273,2023-03-04,Delivered,Kochi,Kerala,India
ORD06066,CUST1979,2022-09-25,Delivered,Calicut,Kerala,India
ORD06067,CUST0080,2024-11-13,Delivered,Chennai,Tamil Nadu,India
ORD06068,CUST0833,2023-09-12,Cancelled,Kochi,Kerala,India
ORD06069,CUST1882,2024-04-21,Returned,Chennai,Tamil Nadu,India
ORD06070,CUST2170,2023-07-13,Shipped,Calicut,Kerala,India
ORD06071,CUST0774,2024-02-01,Shipped,Kochi,Kerala,India
ORD06072,CUST0087,2024-01-19,Shipped,Mumbai,Maharashtra,India
ORD06073,CUST0249,2022-01-16,Delivered,Mumbai,Maharashtra,India
ORD06074,CUST1781,2024-11-14,Cancelled,Chennai,Tamil Nadu,India
ORD06075,CUST0144,2022-04-02,Delivered,Chennai,Tamil Nadu,India
ORD06076,CUST2433,2022-09-09,Delivered,Chennai,Tamil Nadu,India
ORD06077,CUST2216,2023-11-16,Shipped,Kochi,Kerala,India
ORD06078,CUST1424,2024-07-06,Delivered,Mumbai,Maharashtra,India
ORD06079,CUST1394,2023-08-22,Cancelled,Calicut,Kerala,India
ORD06080,CUST1619,2023-06-05,Delivered,Mumbai,Maharashtra,India
ORD06081,CUST1830,2024-12-06,Delivered,Bangalore,Karnataka,India
ORD06082,CUST0015,2023-05-16,Delivered,Chennai,Tamil Nadu,India
ORD06083,CUST0611,2023-04-11,Shipped,Calicut,Kerala,India
ORD06084,CUST0925,2023-03-06,Delivered,Calicut,Kerala,India
ORD06085,CUST1048,2022-04-28,Shipped,Calicut,Kerala,India
ORD06086,CUST0042,2023-03-15,Delivered,Bangalore,Karnataka,India
ORD06087,CUST1057,2023-12-25,Shipped,Chennai,Tamil Nadu,India
ORD06088,CUST0601,2022-11-14,Delivered,Calicut,Kerala,India
ORD06089,CUST1508,2023-05-13,Shipped,Kochi,Kerala,India
ORD06090,CUST1976,2023-03-23,Delivered,Calicut,Kerala,India
ORD06091,CUST0860,2022-10-24,Shipped,Chennai,Tamil Nadu,India
ORD06092,CUST0796,2023-12-20,Returned,Mumbai,Maharashtra,India
ORD06093,CUST1057,2023-08-08,Delivered,Kochi,Kerala,India
ORD06094,CUST0653,2024-03-12,Delivered,Kochi,Kerala,India
ORD06095,CUST0898,2023-04-05,Cancelled,Chennai,Tamil Nadu,India
ORD06096,CUST0955,2024-11-07,Delivered,Mumbai,Maharashtra,India
ORD06097,CUST0218,2024-12-23,Shipped,Kochi,Kerala,India
ORD06098,CUST0851,2024-09-19,Delivered,Calicut,Kerala,India
ORD06099,CUST1095,2022-01-24,Delivered,Bangalore,Karnataka,India
ORD06100,CUST0508,2022-04-25,Delivered,Kochi,Kerala,India
ORD06101,CUST1633,2022-09-18,Delivered,Chennai,Tamil Nadu,India
ORD06102,CUST2243,2023-03-21,Delivered,Calicut,Kerala,India
ORD06103,CUST2427,2023-05-08,Delivered,Calicut,Kerala,India
ORD06104,CUST0466,2023-12-25,Returned,Chennai,Tamil Nadu,India
ORD06105,CUST0068,2024-07-22,Delivered,Mumbai,Maharashtra,India
ORD06106,CUST1259,2023-05-28,Shipped,Mumbai,Maharashtra,India
ORD06107,CUST2210,2022-12-04,Delivered,Bangalore,Karnataka,India
ORD06108,CUST1186,2024-08-22,Delivered,Kochi,Kerala,India
ORD06109,CUST1845,2022-06-23,Delivered,Calicut,Kerala,India
ORD06110,CUST1486,2024-11-14,Delivered,Kochi,Kerala,India
ORD06111,CUST2156,2023-04-24,Returned,Chennai,Tamil Nadu,India
ORD06112,CUST0906,2024-04-26,Delivered,Chennai,Tamil Nadu,India
ORD06113,CUST2122,2024-08-20,Delivered,Chennai,Tamil Nadu,India
ORD06114,CUST0388,2023-12-01,Delivered,Kochi,Kerala,India
ORD06115,CUST1723,2023-09-25,Delivered,Chennai,Tamil Nadu,India
ORD06116,CUST0123,2022-06-22,Delivered,Bangalore,Karnataka,India
ORD06117,CUST2147,2022-06-13,Delivered,Kochi,Kerala,India
ORD06118,CUST0915,2022-11-13,Delivered,Mumbai,Maharashtra,India
ORD06119,CUST1220,2023-08-16,Delivered,Bangalore,Karnataka,India
ORD06120,CUST2391,2023-10-08,Delivered,Chennai,Tamil Nadu,India
ORD06121,CUST1372,2024-12-01,Delivered,Bangalore,Karnataka,India
ORD06122,CUST0692,2022-05-28,Delivered,Kochi,Kerala,India
ORD06123,CUST1641,2023-02-12,Delivered,Kochi,Kerala,India
ORD06124,CUST1699,2022-11-19,Delivered,Kochi,Kerala,India
ORD06125,CUST1184,2024-10-11,Cancelled,Kochi,Kerala,India
ORD06126,CUST1172,2024-04-19,Delivered,Calicut,Kerala,India
ORD06127,CUST1508,2023-06-25,Delivered,Mumbai,Maharashtra,India
ORD06128,CUST0890,2023-02-02,Delivered,Kochi,Kerala,India
ORD06129,CUST0065,2022-01-24,Cancelled,Calicut,Kerala,India
ORD06130,CUST1541,2023-12-07,Delivered,Kochi,Kerala,India
ORD06131,CUST1890,2022-11-12,Shipped,Kochi,Kerala,India
ORD06132,CUST0838,2022-12-06,Returned,Kochi,Kerala,India
ORD06133,CUST2452,2023-09-09,Delivered,Bangalore,Karnataka,India
ORD06134,CUST0394,2024-07-13,Delivered,Calicut,Kerala,India
ORD06135,CUST2248,2022-02-20,Delivered,Chennai,Tamil Nadu,India
ORD06136,CUST0094,2023-07-24,Returned,Chennai,Tamil Nadu,India
ORD06137,CUST1247,2024-04-05,Delivered,Mumbai,Maharashtra,India
ORD06138,CUST1922,2024-09-21,Delivered,Mumbai,Maharashtra,India
ORD06139,CUST1145,2024-06-12,Delivered,Chennai,Tamil Nadu,India
ORD06140,CUST0096,2023-08-26,Delivered,Calicut,Kerala,India
ORD06141,CUST1199,2023-04-04,Cancelled,Chennai,Tamil Nadu,India
ORD06142,CUST2011,2022-11-01,Delivered,Bangalore,Karnataka,India
ORD06143,CUST2023,2024-11-27,Delivered,Kochi,Kerala,India
ORD06144,CUST2250,2022-12-18,Delivered,Kochi,Kerala,India
ORD06145,CUST2346,2024-12-11,Delivered,Calicut,Kerala,India
ORD06146,CUST1813,2023-11-03,Delivered,Calicut,Kerala,India
ORD06147,CUST2431,2024-05-15,Delivered,Chennai,Tamil Nadu,India
ORD06148,CUST1121,2024-09-08,Returned,Chennai,Tamil Nadu,India
ORD06149,CUST1652,2023-05-02,Delivered,Kochi,Kerala,India
ORD06150,CUST1619,2024-06-07,Delivered,Chennai,Tamil Nadu,India
ORD06151,CUST2338,2022-10-02,Delivered,Kochi,Kerala,India
ORD06152,CUST0911,2024-11-21,Delivered,Chennai,Tamil Nadu,India
ORD06153,CUST2437,2023-04-09,Delivered,Bangalore,Karnataka,India
ORD06154,CUST1457,2022-03-06,Shipped,Bangalore,Karnataka,India
ORD06155,CUST0021,2022-01-17,Delivered,Mumbai,Maharashtra,India
ORD06156,CUST1272,2022-09-07,Delivered,Chennai,Tamil Nadu,India
ORD06157,CUST0241,2022-11-10,Delivered,Mumbai,Maharashtra,India
ORD06158,CUST1883,2023-08-09,Delivered,Kochi,Kerala,India
ORD06159,CUST0336,2022-12-22,Shipped,Mumbai,Maharashtra,India
ORD06160,CUST1385,2022-02-06,Delivered,Mumbai,Maharashtra,India
ORD06161,CUST1660,2024-04-19,Shipped,Calicut,Kerala,India
ORD06162,CUST2060,2024-06-26,Delivered,Bangalore,Karnataka,India
ORD06163,CUST1240,2024-11-02,Delivered,Calicut,Kerala,India
ORD06164,CUST0888,2024-06-20,Delivered,Calicut,Kerala,India
ORD06165,CUST1643,2024-03-14,Shipped,Bangalore,Karnataka,India
ORD06166,CUST0002,2022-02-17,Delivered,Calicut,Kerala,India
ORD06167,CUST1974,2024-03-11,Shipped,Calicut,Kerala,India
ORD06168,CUST0128,2022-09-04,Returned,Kochi,Kerala,India
ORD06169,CUST1908,2023-03-26,Delivered,Calicut,Kerala,India
ORD06170,CUST1577,2022-09-12,Delivered,Calicut,Kerala,India
ORD06171,CUST1644,2024-12-04,Delivered,Calicut,Kerala,India
ORD06172,CUST0389,2023-01-11,Delivered,Bangalore,Karnataka,India
ORD06173,CUST0334,2024-04-14,Delivered,Chennai,Tamil Nadu,India
ORD06174,CUST0032,2024-07-16,Delivered,Chennai,Tamil Nadu,India
ORD06175,CUST0605,2024-01-10,Delivered,Chennai,Tamil Nadu,India
ORD06176,CUST2288,2024-04-06,Shipped,Chennai,Tamil Nadu,India
ORD06177,CUST1731,2023-01-23,Delivered,Bangalore,Karnataka,India
ORD06178,CUST0576,2024-03-08,Delivered,Calicut,Kerala,India
ORD06179,CUST0553,2023-04-19,Delivered,Calicut,Kerala,India
ORD06180,CUST0874,2023-10-02,Delivered,Calicut,Kerala,India
ORD06181,CUST1429,2023-11-12,Delivered,Mumbai,Maharashtra,India
ORD06182,CUST0029,2024-03-15,Delivered,Mumbai,Maharashtra,India
ORD06183,CUST0743,2022-07-03,Delivered,Mumbai,Maharashtra,India
ORD06184,CUST1591,2024-10-08,Cancelled,Mumbai,Maharashtra,India
ORD06185,CUST0383,2022-06-14,Delivered,Chennai,Tamil Nadu,India
ORD06186,CUST0260,2022-02-18,Delivered,Kochi,Kerala,India
ORD06187,CUST0943,2022-02-22,Shipped,Chennai,Tamil Nadu,India
ORD06188,CUST1463,2022-10-02,Delivered,Chennai,Tamil Nadu,India
ORD06189,CUST0556,2023-12-19,Shipped,Chennai,Tamil Nadu,India
ORD06190,CUST1166,2022-07-08,Delivered,Calicut,Kerala,India
ORD06191,CUST2480,2024-10-23,Delivered,Bangalore,Karnataka,India
ORD06192,CUST0442,2024-01-23,Delivered,Calicut,Kerala,India
ORD06193,CUST1472,2024-07-02,Returned,Chennai,Tamil Nadu,India
ORD06194,CUST0201,2022-06-03,Delivered,Calicut,Kerala,India
ORD06195,CUST1123,2022-07-17,Delivered,Kochi,Kerala,India
ORD06196,CUST1668,2022-12-09,Delivered,Calicut,Kerala,India
