order_item_id,order_id,product_id,seller_id,quantity
ITEM04968,ORD00600,PROD0474,SELL0278,2
ITEM04969,ORD05015,PROD0025,SELL0223,2
ITEM04970,ORD06162,PROD0073,SELL0189,2
ITEM04971,ORD06496,PROD0160,SELL0159,1
ITEM04972,ORD04444,PROD0276,SELL0243,4
ITEM04973,ORD07212,PROD0478,SELL0151,3
ITEM04974,ORD09341,PROD0375,SELL0290,3
ITEM04975,ORD01990,PROD0257,SELL0275,2
ITEM04976,ORD06211,PROD0264,SELL0003,1
ITEM04977,ORD09604,PROD0390,SELL0099,2
ITEM04978,ORD00323,PROD0225,SELL0200,3
ITEM04979,ORD04791,PROD0371,SELL0270,1
ITEM04980,ORD07796,PROD0426,SELL0182,3
ITEM04981,ORD02124,PROD0418,SELL0172,2
ITEM04982,ORD09843,PROD0495,SELL0034,2
ITEM04983,ORD05756,PROD0165,SELL0071,3
ITEM04984,ORD00462,PROD0462,SELL0015,2
ITEM04985,ORD00833,PROD0279,SELL0295,4
ITEM04986,ORD03284,PROD0496,SELL0244,4
ITEM04987,ORD00831,PROD0340,SELL0090,4
ITEM04988,ORD08493,PROD0243,SELL0029,2
ITEM04989,ORD04095,PROD0069,SELL0059,3
ITEM04990,ORD08207,PROD0396,SELL0108,4
ITEM04991,ORD03412,PROD0021,SELL0101,2
ITEM04992,ORD08371,PROD0423,SELL0177,4
ITEM04993,ORD07626,PROD0139,SELL0115,4
ITEM04994,ORD00370,PROD0150,SELL0258,2
ITEM04995,ORD03954,PROD0201,SELL0071,1
ITEM04996,ORD07189,PROD0375,SELL0163,1
ITEM04997,ORD07101,PROD0480,SELL0021,3
ITEM04998,ORD07615,PROD0487,SELL0034,1
ITEM04999,ORD06387,PROD0345,SELL0177,1
ITEM05000,ORD03809,PROD0044,SELL0300,1
ITEM05001,ORD04514,PROD0084,SELL0290,4
ITEM05002,ORD07341,PROD0103,SELL0008,4
ITEM05003,ORD04144,PROD0201,SELL0281,4
ITEM05004,ORD03348,PROD0276,SELL0194,3
ITEM05005,ORD06371,PROD0429,SELL0040,1
ITEM05006,ORD07467,PROD0281,SELL0051,2
ITEM05007,ORD07397,PROD0234,SELL0132,1
ITEM05008,ORD07720,PROD0218,SELL0167,3
ITEM05009,ORD08395,PROD0457,SELL0283,2
ITEM05010,ORD03609,PROD0457,SELL0034,4
ITEM05011,ORD02376,PROD0248,SELL0018,3
ITEM05012,ORD01651,PROD0146,SELL0061,3
ITEM05013,ORD06819,PROD0434,SELL0066,2
ITEM05014,ORD03882,PROD0463,SELL0106,2
ITEM05015,ORD01801,PROD0206,SELL0256,2
ITEM05016,ORD09517,PROD0025,SELL0018,2
ITEM05017,ORD07411,PROD0072,SELL0158,4
ITEM05018,ORD00968,PROD0379,SELL0300,3
ITEM05019,ORD01952,PROD0372,SELL0184,1
ITEM05020,ORD03205,PROD0027,SELL0251,3
ITEM05021,ORD05361,PROD0188,SELL0076,1
ITEM05022,ORD00132,PROD0102,SELL0180,2
ITEM05023,ORD00331,PROD0490,SELL0188,4
ITEM05024,ORD00559,PROD0437,SELL0284,2
ITEM05025,ORD09527,PROD0350,SELL0068,2
ITEM05026,ORD06810,PROD0124,SELL0002,2
ITEM05027,ORD00886,PROD0255,SELL0259,2
ITEM05028,ORD08143,PROD0034,SELL0210,3
ITEM05029,ORD02418,PROD0373,SELL0142,4
ITEM05030,ORD01655,PROD0076,SELL0181,4
ITEM05031,ORD09995,PROD0450,SELL0275,1
ITEM05032,ORD02719,PROD0097,SELL0098,1
ITEM05033,ORD06910,PROD0015,SELL0102,1
ITEM05034,ORD08837,PROD0366,SELL0095,3
ITEM05035,ORD06598,PROD0124,SELL0041,1
ITEM05036,ORD04783,PROD0464,SELL0012,2
ITEM05037,ORD01545,PROD0180,SELL0108,1
ITEM05038,ORD08338,PROD0413,SELL0008,3
ITEM05039,ORD00907,PROD0083,SELL0236,4
ITEM05040,ORD01182,PROD0239,SELL0251,1
ITEM05041,ORD02765,PROD0424,SELL0263,2
ITEM05042,ORD04021,PROD0068,SELL0113,3
ITEM05043,ORD06113,PROD0132,SELL0071,2
ITEM05044,ORD03368,PROD0343,SELL0044,4
ITEM05045,ORD08182,PROD0265,SELL0057,4
ITEM05046,ORD02912,PROD0410,SELL0058,3
ITEM05047,ORD02624,PROD0244,SELL0213,3
ITEM05048,ORD07075,PROD0174,SELL0225,1
ITEM05049,ORD07828,PROD0218,SELL0078,1
ITEM05050,ORD04170,PROD0452,SELL0062,4
ITEM05051,ORD03582,PROD0443,SELL0161,1
ITEM05052,ORD02280,PROD0033,SELL0146,2
ITEM05053,ORD01351,PROD0465,SELL0012,4
ITEM05054,ORD01971,PROD0063,SELL0135,1
ITEM05055,ORD00765,PROD0383,SELL0200,3
ITEM05056,ORD05270,PROD0173,SELL0258,2
ITEM05057,ORD00108,PROD0013,SELL0294,3
ITEM05058,ORD01054,PROD0355,SELL0066,3
ITEM05059,ORD04155,PROD0184,SELL0064,4
ITEM05060,ORD01587,PROD0306,SELL0158,4
ITEM05061,ORD05450,PROD0127,SELL0238,1
ITEM05062,ORD02494,PROD0112,SELL0262,4
ITEM05063,ORD09963,PROD0415,SELL0266,2
ITEM05064,ORD02999,PROD0321,SELL0115,2
ITEM05065,ORD03996,PROD0365,SELL0195,4
ITEM05066,ORD07201,PROD0430,SELL0013,3
ITEM05067,ORD03338,PROD0444,SELL0153,2
ITEM05068,ORD05802,PROD0355,SELL0034,4
ITEM05069,ORD00984,PROD0063,SELL0099,3
ITEM05070,ORD08202,PROD0274,SELL0047,2
ITEM05071,ORD01979,PROD0192,SELL0192,3
ITEM05072,ORD02208,PROD0136,SELL0287,2
ITEM05073,ORD00024,PROD0449,SELL0259,4
ITEM05074,ORD02019,PROD0105,SELL0007,1
ITEM05075,ORD06624,PROD0047,SELL0285,1
ITEM05076,ORD05058,PROD0395,SELL0036,1
ITEM05077,ORD02972,PROD0455,SELL0034,2
ITEM05078,ORD06309,PROD0063,SELL0026,1
ITEM05079,ORD06966,PROD0354,SELL0061,1
ITEM05080,ORD02242,PROD0372,SELL0293,4
ITEM05081,ORD07728,PROD0137,SELL0215,4
ITEM05082,ORD07192,PROD0262,SELL0013,2
ITEM05083,ORD04657,PROD0293,SELL0100,1
ITEM05084,ORD07140,PROD0410,SELL0120,2
ITEM05085,ORD04980,PROD0279,SELL0121,3
ITEM05086,ORD05952,PROD0227,SELL0160,1
ITEM05087,ORD08878,PROD0175,SELL0226,3
ITEM05088,ORD07989,PROD0043,SELL0252,4
ITEM05089,ORD01757,PROD0164,SELL0172,4
ITEM05090,ORD04781,PROD0268,SELL0295,4
ITEM05091,ORD04141,PROD0121,SELL0079,2
ITEM05092,ORD04290,PROD0399,SELL0201,4
ITEM05093,ORD03813,PROD0055,SELL0274,1
ITEM05094,ORD05330,PROD0472,SELL0273,4
ITEM05095,ORD00032,PROD0301,SELL0101,2
ITEM05096,ORD06357,PROD0104,SELL0129,2
ITEM05097,ORD00853,PROD0307,SELL0077,4
ITEM05098,ORD02581,PROD0010,SELL0145,2
ITEM05099,ORD04123,PROD0011,SELL0058,3
ITEM05100,ORD02381,PROD0036,SELL0231,2
ITEM05101,ORD08843,PROD0057,SELL0026,1
ITEM05102,ORD08550,PROD0420,SELL0228,2
ITEM05103,ORD03371,PROD0356,SELL0094,3
ITEM05104,ORD07820,PROD0051,SELL0176,2
ITEM05105,ORD05597,PROD0286,SELL0300,4
ITEM05106,ORD07792,PROD0451,SELL0120,1
ITEM05107,ORD03112,PROD0053,SELL0199,4
ITEM05108,ORD02889,PROD0430,SELL0267,1
ITEM05109,ORD08839,PROD0397,SELL0262,3
ITEM05110,ORD08752,PROD0129,SELL0020,4
ITEM05111,ORD03962,PROD0406,SELL0149,2
ITEM05112,ORD01359,PROD0293,SELL0011,3
ITEM05113,ORD07340,PROD0359,SELL0109,3
ITEM05114,ORD06464,PROD0317,SELL0265,4
ITEM05115,ORD07558,PROD0174,SELL0282,4
ITEM05116,ORD00996,PROD0048,SELL0169,3
ITEM05117,ORD02489,PROD0456,SELL0069,4
ITEM05118,ORD00649,PROD0318,SELL0189,3
ITEM05119,ORD07793,PROD0234,SELL0081,1
ITEM05120,ORD00769,PROD0369,SELL0165,2
ITEM05121,ORD06800,PROD0399,SELL0282,1
ITEM05122,ORD09078,PROD0296,SELL0222,3
ITEM05123,ORD03616,PROD0161,SELL0126,2
ITEM05124,ORD00522,PROD0053,SELL0277,4
ITEM05125,ORD08013,PROD0212,SELL0232,1
ITEM05126,ORD02683,PROD0448,SELL0293,3
ITEM05127,ORD04134,PROD0374,SELL0040,1
ITEM05128,ORD06066,PROD0114,SELL0002,1
ITEM05129,ORD02453,PROD0360,SELL0253,1
ITEM05130,ORD07285,PROD0100,SELL0198,4
ITEM05131,ORD02927,PROD0027,SELL0210,2
ITEM05132,ORD08138,PROD0065,SELL0133,3
ITEM05133,ORD07443,PROD0477,SELL0007,4
ITEM05134,ORD07710,PROD0134,SELL0187,1
ITEM05135,ORD07431,PROD0034,SELL0222,2
ITEM05136,ORD03816,PROD0303,SELL0080,3
ITEM05137,ORD02181,PROD0223,SELL0178,3
ITEM05138,ORD05449,PROD0355,SELL0228,3
ITEM05139,ORD07275,PROD0209,SELL0264,1
ITEM05140,ORD01817,PROD0084,SELL0004,1
ITEM05141,ORD05861,PROD0215,SELL0165,3
ITEM05142,ORD05668,PROD0480,SELL0125,1
ITEM05143,ORD04130,PROD0011,SELL0247,3
ITEM05144,ORD03264,PROD0322,SELL0105,4
ITEM05145,ORD02587,PROD0454,SELL0231,1
ITEM05146,ORD07790,PROD0335,SELL0186,2
ITEM05147,ORD03723,PROD0181,SELL0091,3
ITEM05148,ORD02740,PROD0100,SELL0286,3
ITEM05149,ORD04107,PROD0284,SELL0067,2
ITEM05150,ORD02465,PROD0279,SELL0007,1
ITEM05151,ORD07725,PROD0033,SELL0019,4
ITEM05152,ORD03299,PROD0250,SELL0269,1
ITEM05153,ORD02002,PROD0280,SELL0221,2
ITEM05154,ORD08906,PROD0109,SELL0300,3
ITEM05155,ORD04268,PROD0098,SELL0142,3
ITEM05156,ORD08179,PROD0356,SELL0040,2
ITEM05157,ORD09154,PROD0146,SELL0029,2
ITEM05158,ORD08311,PROD0135,SELL0032,3
ITEM05159,ORD09055,PROD0450,SELL0272,4
ITEM05160,ORD00107,PROD0129,SELL0048,2
ITEM05161,ORD01867,PROD0281,SELL0237,2
ITEM05162,ORD02128,PROD0120,SELL0099,3
ITEM05163,ORD01669,PROD0291,SELL0169,1
ITEM05164,ORD06788,PROD0494,SELL0072,2
ITEM05165,ORD04038,PROD0157,SELL0140,1
ITEM05166,ORD05962,PROD0496,SELL0291,2
ITEM05167,ORD09060,PROD0375,SELL0279,2
ITEM05168,ORD03983,PROD0496,SELL0101,2
ITEM05169,ORD07304,PROD0348,SELL0267,4
ITEM05170,ORD03351,PROD0343,SELL0118,3
ITEM05171,ORD08592,PROD0031,SELL0168,2
ITEM05172,ORD09599,PROD0479,SELL0272,3
ITEM05173,ORD09315,PROD0383,SELL0258,1
ITEM05174,ORD04639,PROD0489,SELL0265,1
ITEM05175,ORD05300,PROD0484,SELL0172,1
ITEM05176,ORD05735,PROD0176,SELL0211,4
ITEM05177,ORD04493,PROD0207,SELL0155,2
ITEM05178,ORD02998,PROD0237,SELL0102,1
ITEM05179,ORD00610,PROD0213,SELL0123,4
ITEM05180,ORD04802,PROD0238,SELL0020,3
ITEM05181,ORD08585,PROD0246,SELL0031,3
ITEM05182,ORD02303,PROD0272,SELL0023,3
ITEM05183,ORD08862,PROD0460,SELL0056,2
ITEM05184,ORD04777,PROD0463,SELL0139,4
ITEM05185,ORD06915,PROD0110,SELL0101,4
ITEM05186,ORD08006,PROD0396,SELL0294,2
ITEM05187,ORD08361,PROD0010,SELL0131,4
ITEM05188,ORD00668,PROD0059,SELL0125,1
ITEM05189,ORD03264,PROD0233,SELL0221,1
ITEM05190,ORD04430,PROD0304,SELL0056,1
ITEM05191,ORD08080,PROD0305,SELL0290,4
ITEM05192,ORD00350,PROD0403,SELL0170,4
ITEM05193,ORD09496,PROD0459,SELL0230,2
ITEM05194,ORD01634,PROD0011,SELL0259,1
ITEM05195,ORD02840,PROD0250,SELL0036,2
ITEM05196,ORD06917,PROD0086,SELL0094,3
ITEM05197,ORD06021,PROD0249,SELL0267,3
ITEM05198,ORD01178,PROD0289,SELL0005,2
ITEM05199,ORD02436,PROD0066,SELL0069,1
ITEM05200,ORD01915,PROD0113,SELL0260,4
ITEM05201,ORD01115,PROD0285,SELL0208,4
ITEM05202,ORD00496,PROD0451,SELL0242,1
ITEM05203,ORD05055,PROD0041,SELL0298,3
ITEM05204,ORD08126,PROD0082,SELL0130,1
ITEM05205,ORD06735,PROD0286,SELL0175,3
ITEM05206,ORD05740,PROD0358,SELL0107,4
ITEM05207,ORD09283,PROD0495,SELL0261,1
ITEM05208,ORD00636,PROD0498,SELL0179,2
ITEM05209,ORD05065,PROD0005,SELL0187,2
ITEM05210,ORD04816,PROD0255,SELL0147,2
ITEM05211,ORD03476,PROD0022,SELL0277,1
ITEM05212,ORD00823,PROD0242,SELL0299,2
ITEM05213,ORD04429,PROD0182,SELL0208,3
ITEM05214,ORD01172,PROD0445,SELL0115,1
ITEM05215,ORD07691,PROD0494,SELL0087,4
ITEM05216,ORD07451,PROD0426,SELL0154,3
ITEM05217,ORD04081,PROD0375,SELL0116,4
ITEM05218,ORD02160,PROD0163,SELL0294,1
ITEM05219,ORD07221,PROD0447,SELL0282,1
ITEM05220,ORD02987,PROD0247,SELL0051,3
ITEM05221,ORD03048,PROD0447,SELL0072,4
ITEM05222,ORD03846,PROD0247,SELL0083,2
ITEM05223,ORD06777,PROD0103,SELL0271,4
ITEM05224,ORD01830,PROD0479,SELL0240,1
ITEM05225,ORD06232,PROD0288,SELL0033,2
ITEM05226,ORD08987,PROD0428,SELL0098,3
ITEM05227,ORD08611,PROD0054,SELL0253,1
ITEM05228,ORD00478,PROD0399,SELL0184,2
ITEM05229,ORD04884,PROD0330,SELL0165,1
ITEM05230,ORD03080,PROD0161,SELL0233,2
ITEM05231,ORD06004,PROD0160,SELL0092,1
ITEM05232,ORD01909,PROD0479,SELL0103,3
ITEM05233,ORD07757,PROD0317,SELL0203,1
ITEM05234,ORD05079,PROD0493,SELL0135,3
ITEM05235,ORD00379,PROD0031,SELL0169,4
ITEM05236,ORD09574,PROD0292,SELL0250,3
ITEM05237,ORD03615,PROD0043,SELL0175,2
ITEM05238,ORD02666,PROD0249,SELL0044,1
ITEM05239,ORD00213,PROD0348,SELL0239,3
ITEM05240,ORD07125,PROD0180,SELL0175,1
ITEM05241,ORD06650,PROD0190,SELL0122,1
ITEM05242,ORD02941,PROD0335,SELL0004,1
ITEM05243,ORD06940,PROD0276,SELL0208,3
ITEM05244,ORD02666,PROD0097,SELL0081,1
ITEM05245,ORD04969,PROD0070,SELL0012,3
ITEM05246,ORD02617,PROD0076,SELL0143,4
ITEM05247,ORD00158,PROD0134,SELL0081,3
ITEM05248,ORD08210,PROD0162,SELL0025,1
ITEM05249,ORD03296,PROD0207,SELL0248,2
ITEM05250,ORD04845,PROD0173,SELL0011,2
ITEM05251,ORD02307,PROD0370,SELL0028,1
ITEM05252,ORD08649,PROD0163,SELL0282,4
ITEM05253,ORD05293,PROD0075,SELL0034,2
ITEM05254,ORD02622,PROD0197,SELL0153,3
ITEM05255,ORD06145,PROD0157,SELL0113,1
ITEM05256,ORD00322,PROD0065,SELL0060,2
ITEM05257,ORD00442,PROD0289,SELL0251,4
ITEM05258,ORD05596,PROD0471,SELL0267,2
ITEM05259,ORD05881,PROD0253,SELL0059,4
ITEM05260,ORD08537,PROD0391,SELL0217,2
ITEM05261,ORD00211,PROD0267,SELL0089,4
ITEM05262,ORD09484,PROD0296,SELL0254,2
ITEM05263,ORD04109,PROD0285,SELL0110,2
ITEM05264,ORD09344,PROD0130,SELL0267,1
ITEM05265,ORD08068,PROD0136,SELL0073,4
ITEM05266,ORD08238,PROD0320,SELL0005,1
ITEM05267,ORD07330,PROD0181,SELL0032,1
ITEM05268,ORD07637,PROD0245,SELL0179,3
ITEM05269,ORD07397,PROD0434,SELL0179,1
ITEM05270,ORD03612,PROD0331,SELL0039,4
ITEM05271,ORD08440,PROD0063,SELL0184,4
ITEM05272,ORD03134,PROD0219,SELL0220,3
ITEM05273,ORD00230,PROD0343,SELL0214,1
ITEM05274,ORD01897,PROD0090,SELL0014,1
ITEM05275,ORD03446,PROD0290,SELL0011,1
ITEM05276,ORD09760,PROD0236,SELL0030,3
ITEM05277,ORD07260,PROD0208,SELL0174,3
ITEM05278,ORD04863,PROD0448,SELL0148,1
ITEM05279,ORD09153,PROD0277,SELL0285,3
ITEM05280,ORD00177,PROD0101,SELL0252,2
ITEM05281,ORD01106,PROD0470,SELL0294,2
ITEM05282,ORD00444,PROD0158,SELL0048,1
ITEM05283,ORD08520,PROD0335,SELL0153,2
ITEM05284,ORD09604,PROD0395,SELL0209,1
ITEM05285,ORD04670,PROD0215,SELL0081,1
ITEM05286,ORD09018,PROD0256,SELL0119,3
ITEM05287,ORD03614,PROD0072,SELL0086,1
ITEM05288,ORD06001,PROD0392,SELL0201,2
ITEM05289,ORD04859,PROD0458,SELL0102,4
ITEM05290,ORD06893,PROD0436,SELL0258,2
ITEM05291,ORD05743,PROD0066,SELL0125,1
ITEM05292,ORD05619,PROD0393,SELL0145,4
ITEM05293,ORD05032,PROD0469,SELL0108,2
ITEM05294,ORD09941,PROD0307,SELL0183,3
ITEM05295,ORD07336,PROD0182,SELL0161,2
ITEM05296,ORD08671,PROD0118,SELL0186,1
ITEM05297,ORD07137,PROD0467,SELL0177,3
ITEM05298,ORD01179,PROD0097,SELL0295,1
ITEM05299,ORD07725,PROD0328,SELL0141,3
ITEM05300,ORD04070,PROD0066,SELL0293,4
ITEM05301,ORD09318,PROD0068,SELL0002,2
ITEM05302,ORD02241,PROD0480,SELL0096,1
ITEM05303,ORD02368,PROD0121,SELL0232,1
ITEM05304,ORD03764,PROD0080,SELL0071,4
ITEM05305,ORD00970,PROD0348,SELL0093,4
ITEM05306,ORD00498,PROD0030,SELL0181,2
ITEM05307,ORD01002,PROD0217,SELL0059,1
ITEM05308,ORD08590,PROD0148,SELL0056,1
ITEM05309,ORD06322,PROD0390,SELL0299,4
ITEM05310,ORD07765,PROD0352,SELL0237,3
ITEM05311,ORD03083,PROD0458,SELL0072,2
ITEM05312,ORD09001,PROD0202,SELL0099,4
ITEM05313,ORD07710,PROD0106,SELL0207,3
ITEM05314,ORD02383,PROD0060,SELL0227,3
ITEM05315,ORD07722,PROD0083,SELL0087,1
ITEM05316,ORD04374,PROD0361,SELL0115,4
ITEM05317,ORD09864,PROD0046,SELL0225,3
ITEM05318,ORD03068,PROD0378,SELL0109,1
ITEM05319,ORD08769,PROD0224,SELL0046,1
ITEM05320,ORD08561,PROD0028,SELL0294,1
ITEM05321,ORD07775,PROD0154,SELL0164,3
ITEM05322,ORD02146,PROD0366,SELL0231,3
ITEM05323,ORD03260,PROD0254,SELL0005,1
ITEM05324,ORD04119,PROD0476,SELL0057,1
ITEM05325,ORD02840,PROD0377,SELL0103,2
ITEM05326,ORD06335,PROD0396,SELL0082,4
ITEM05327,ORD04693,PROD0481,SELL0041,1
ITEM05328,ORD06425,PROD0452,SELL0065,4
ITEM05329,ORD07725,PROD0334,SELL0026,2
ITEM05330,ORD09042,PROD0305,SELL0120,1
ITEM05331,ORD03670,PROD0487,SELL0219,3
ITEM05332,ORD09535,PROD0011,SELL0125,4
ITEM05333,ORD05364,PROD0231,SELL0039,4
ITEM05334,ORD08646,PROD0266,SELL0251,2
ITEM05335,ORD09665,PROD0334,SELL0114,1
ITEM05336,ORD09844,PROD0016,SELL0039,1
ITEM05337,ORD01365,PROD0278,SELL0179,3
ITEM05338,ORD04450,PROD0006,SELL0192,4
ITEM05339,ORD04251,PROD0147,SELL0265,4
ITEM05340,ORD00375,PROD0451,SELL0113,1
ITEM05341,ORD08144,PROD0050,SELL0248,3
ITEM05342,ORD07923,PROD0149,SELL0012,4
ITEM05343,ORD02992,PROD0125,SELL0073,3
ITEM05344,ORD03324,PROD0121,SELL0248,2
ITEM05345,ORD06498,PROD0075,SELL0102,1
ITEM05346,ORD05420,PROD0389,SELL0228,4
ITEM05347,ORD02473,PROD0475,SELL0026,4
ITEM05348,ORD02730,PROD0198,SELL0209,2
ITEM05349,ORD02002,PROD0451,SELL0273,3
ITEM05350,ORD08204,PROD0397,SELL0174,2
ITEM05351,ORD01660,PROD0482,SELL0267,4
ITEM05352,ORD02327,PROD0190,SELL0114,3
ITEM05353,ORD06389,PROD0110,SELL0298,3
ITEM05354,ORD08805,PROD0252,SELL0145,2
ITEM05355,ORD02192,PROD0131,SELL0105,3
ITEM05356,ORD09593,PROD0030,SELL0103,3
ITEM05357,ORD02336,PROD0198,SELL0300,2
ITEM05358,ORD06706,PROD0114,SELL0158,3
ITEM05359,ORD04908,PROD0288,SELL0108,1
ITEM05360,ORD04115,PROD0058,SELL0010,3
ITEM05361,ORD05051,PROD0173,SELL0272,4
ITEM05362,ORD00179,PROD0036,SELL0116,4
ITEM05363,ORD08034,PROD0402,SELL0087,4
ITEM05364,ORD08180,PROD0163,SELL0223,4
ITEM05365,ORD08804,PROD0013,SELL0252,2
ITEM05366,ORD05073,PROD0174,SELL0236,1
ITEM05367,ORD00382,PROD0238,SELL0054,4
ITEM05368,ORD08402,PROD0012,SELL0210,3
ITEM05369,ORD05304,PROD0434,SELL0020,2
ITEM05370,ORD07003,PROD0156,SELL0244,2
ITEM05371,ORD02188,PROD0104,SELL0040,3
ITEM05372,ORD06753,PROD0349,SELL0151,2
ITEM05373,ORD00756,PROD0078,SELL0007,4
ITEM05374,ORD06465,PROD0184,SELL0250,4
ITEM05375,ORD06467,PROD0388,SELL0234,3
ITEM05376,ORD08556,PROD0042,SELL0106,3
ITEM05377,ORD03737,PROD0393,SELL0152,3
ITEM05378,ORD07595,PROD0481,SELL0227,4
ITEM05379,ORD02759,PROD0119,SELL0204,4
ITEM05380,ORD06683,PROD0345,SELL0127,4
ITEM05381,ORD09005,PROD0462,SELL0219,1
ITEM05382,ORD02979,PROD0494,SELL0003,3
ITEM05383,ORD05792,PROD0319,SELL0253,4
ITEM05384,ORD06719,PROD0247,SELL0130,1
ITEM05385,ORD04138,PROD0318,SELL0179,1
ITEM05386,ORD06487,PROD0404,SELL0086,3
ITEM05387,ORD01394,PROD0384,SELL0064,1
ITEM05388,ORD05685,PROD0339,SELL0192,4
ITEM05389,ORD05626,PROD0497,SELL0091,2
ITEM05390,ORD07457,PROD0343,SELL0285,1
ITEM05391,ORD03106,PROD0208,SELL0074,3
ITEM05392,ORD08994,PROD0006,SELL0137,4
ITEM05393,ORD07887,PROD0241,SELL0113,2
ITEM05394,ORD09112,PROD0122,SELL0299,3
ITEM05395,ORD00882,PROD0078,SELL0238,4
ITEM05396,ORD02570,PROD0346,SELL0198,2
ITEM05397,ORD01773,PROD0136,SELL0046,2
ITEM05398,ORD05193,PROD0381,SELL0018,2
ITEM05399,ORD09923,PROD0231,SELL0269,3
ITEM05400,ORD01334,PROD0154,SELL0037,2
ITEM05401,ORD00259,PROD0432,SELL0035,1
ITEM05402,ORD09533,PROD0013,SELL0198,4
ITEM05403,ORD07971,PROD0118,SELL0214,3
ITEM05404,ORD02866,PROD0347,SELL0121,4
ITEM05405,ORD05081,PROD0475,SELL0238,4
ITEM05406,ORD02000,PROD0060,SELL0172,3
ITEM05407,ORD08708,PROD0376,SELL0145,4
ITEM05408,ORD03128,PROD0260,SELL0156,1
ITEM05409,ORD00053,PROD0266,SELL0057,1
ITEM05410,ORD01018,PROD0183,SELL0073,1
ITEM05411,ORD02752,PROD0136,SELL0011,4
ITEM05412,ORD06933,PROD0371,SELL0212,4
ITEM05413,ORD08567,PROD0194,SELL0052,4
ITEM05414,ORD06248,PROD0149,SELL0181,2
ITEM05415,ORD03990,PROD0265,SELL0103,4
ITEM05416,ORD03720,PROD0105,SELL0063,1
ITEM05417,ORD07192,PROD0422,SELL0155,4
ITEM05418,ORD06553,PROD0013,SELL0099,1
ITEM05419,ORD00656,PROD0241,SELL0228,4
ITEM05420,ORD03124,PROD0331,SELL0189,2
ITEM05421,ORD03864,PROD0296,SELL0210,3
ITEM05422,ORD01298,PROD0139,SELL0159,1
ITEM05423,ORD02700,PROD0247,SELL0190,4
ITEM05424,ORD09320,PROD0275,SELL0283,1
ITEM05425,ORD02874,PROD0235,SELL0072,1
ITEM05426,ORD09984,PROD0434,SELL0101,3
ITEM05427,ORD02687,PROD0462,SELL0187,1
ITEM05428,ORD02532,PROD0001,SELL0272,4
ITEM05429,ORD05871,PROD0175,SELL0160,4
ITEM05430,ORD08169,PROD0446,SELL0029,1
ITEM05431,ORD04690,PROD0244,SELL0182,4
ITEM05432,ORD00710,PROD0420,SELL0051,2
ITEM05433,ORD08501,PROD0010,SELL0288,4
ITEM05434,ORD00533,PROD0099,SELL0141,1
ITEM05435,ORD01973,PROD0201,SELL0101,4
ITEM05436,ORD01211,PROD0019,SELL0047,1
ITEM05437,ORD08682,PROD0103,SELL0028,1
ITEM05438,ORD06087,PROD0100,SELL0176,2
ITEM05439,ORD07356,PROD0500,SELL0285,1
ITEM05440,ORD00743,PROD0413,SELL0168,4
ITEM05441,ORD00614,PROD0261,SELL0273,4
ITEM05442,ORD03158,PROD0403,SELL0286,3
ITEM05443,ORD01402,PROD0308,SELL0197,2
ITEM05444,ORD08921,PROD0160,SELL0055,3
ITEM05445,ORD04307,PROD0225,SELL0145,4
ITEM05446,ORD00475,PROD0371,SELL0185,4
ITEM05447,ORD09492,PROD0086,SELL0128,2
ITEM05448,ORD01033,PROD0395,SELL0278,2
ITEM05449,ORD09361,PROD0166,SELL0247,4
ITEM05450,ORD08833,PROD0455,SELL0177,2
ITEM05451,ORD08665,PROD0311,SELL0119,2
ITEM05452,ORD05362,PROD0193,SELL0065,3
ITEM05453,ORD01845,PROD0312,SELL0178,1
ITEM05454,ORD07633,PROD0463,SELL0285,4
ITEM05455,ORD03847,PROD0051,SELL0279,2
ITEM05456,ORD07585,PROD0266,SELL0195,3
ITEM05457,ORD06757,PROD0263,SELL0241,4
ITEM05458,ORD07444,PROD0360,SELL0104,4
ITEM05459,ORD09775,PROD0373,SELL0186,4
ITEM05460,ORD08757,PROD0267,SELL0017,3
ITEM05461,ORD09800,PROD0338,SELL0209,4
ITEM05462,ORD05716,PROD0074,SELL0061,4
ITEM05463,ORD03577,PROD0353,SELL0156,4
ITEM05464,ORD09052,PROD0419,SELL0194,3
ITEM05465,ORD08542,PROD0013,SELL0064,1
ITEM05466,ORD05404,PROD0475,SELL0060,1
ITEM05467,ORD08285,PROD0146,SELL0072,4
ITEM05468,ORD04988,PROD0064,SELL0003,2
ITEM05469,ORD02399,PROD0416,SELL0026,3
ITEM05470,ORD08757,PROD0123,SELL0165,3
ITEM05471,ORD07808,PROD0396,SELL0284,1
ITEM05472,ORD08732,PROD0115,SELL0178,2
ITEM05473,ORD06167,PROD0439,SELL0089,4
ITEM05474,ORD04003,PROD0489,SELL0276,2
ITEM05475,ORD07240,PROD0203,SELL0009,4
ITEM05476,ORD07470,PROD0019,SELL0204,2
ITEM05477,ORD06000,PROD0003,SELL0042,4
ITEM05478,ORD02749,PROD0447,SELL0207,1
ITEM05479,ORD01543,PROD0317,SELL0276,1
ITEM05480,ORD09979,PROD0408,SELL0167,4
ITEM05481,ORD00985,PROD0404,SELL0193,2
ITEM05482,ORD02961,PROD0126,SELL0071,2
ITEM05483,ORD07066,PROD0252,SELL0123,4
ITEM05484,ORD05573,PROD0352,SELL0131,1
